Unnamed: 0,molecule_chembl_id,canonical_smiles,bioactivity_class,pIC50,MW,LogP,NumHDonors,NumHAcceptors
0,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,6.0,290.32300000000004,1.2575999999999998,2,7
1,CHEMBL61708,Nc1nc(O)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2n1,intermediate,5.638272163982407,428.40500000000014,0.9055999999999989,7,8
2,CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,intermediate,5.638272163982407,427.41700000000014,0.6664000000000003,6,6
3,CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,intermediate,5.7447274948966935,369.4250000000001,2.740520000000001,3,8
4,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,intermediate,5.356547323513812,454.44700000000023,0.2684000000000012,5,10
5,CHEMBL108006,Nc1nc(N)c2c3c(sc2n1)CCCCCC3,intermediate,5.187086643357144,248.3549999999999,2.5147000000000013,2,5
6,CHEMBL107167,Cc1c(-c2ccc(Cl)c(Cl)c2)sc2nc(N)nc(N)c12,inactive,4.795880017344075,325.2240000000001,4.13792,2,5
7,CHEMBL107167,Cc1c(-c2ccc(Cl)c(Cl)c2)sc2nc(N)nc(N)c12,inactive,4.552841968657781,325.2240000000001,4.13792,2,5
8,CHEMBL320811,Cc1c(Cc2ccccc2)sc2nc(N)nc(N)c12,inactive,4.455931955649724,270.361,2.75492,2,5
9,CHEMBL320811,Cc1c(Cc2ccccc2)sc2nc(N)nc(N)c12,intermediate,5.187086643357144,270.361,2.75492,2,5
10,CHEMBL326200,COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,intermediate,5.096910013008056,346.4120000000001,2.8569200000000006,2,8
11,CHEMBL326200,COc1cc(-c2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,6.494850021680094,346.4120000000001,2.8569200000000006,2,8
12,CHEMBL321826,Cc1sc2nc(N)nc(N)c2c1Cc1ccccc1,inactive,4.0,270.361,2.754920000000001,2,5
13,CHEMBL321826,Cc1sc2nc(N)nc(N)c2c1Cc1ccccc1,inactive,4.0,270.361,2.754920000000001,2,5
14,CHEMBL104555,Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12,inactive,4.585026652029182,256.33399999999995,2.83112,2,5
15,CHEMBL104555,Cc1c(-c2ccccc2)sc2nc(N)nc(N)c12,intermediate,5.4089353929735005,256.33399999999995,2.83112,2,5
16,CHEMBL107023,COc1ccc(OC)c(CCc2csc3nc(N)nc(N)c23)c1,inactive,4.552841968657781,330.41300000000007,2.6581,2,7
17,CHEMBL107023,COc1ccc(OC)c(CCc2csc3nc(N)nc(N)c23)c1,intermediate,5.236572006437063,330.41300000000007,2.6581,2,7
18,CHEMBL323155,Nc1nc(N)c2c3c(sc2n1)CCCC3,intermediate,5.6777807052660805,220.30099999999993,1.7345000000000002,2,5
19,CHEMBL323155,Nc1nc(N)c2c3c(sc2n1)CCCC3,intermediate,5.552841968657781,220.30099999999993,1.7345000000000002,2,5
20,CHEMBL104787,COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,inactive,4.853871964321762,330.41300000000007,2.772120000000001,2,7
21,CHEMBL104787,COc1ccc(OC)c(Cc2sc3nc(N)nc(N)c3c2C)c1,active,7.154901959985743,330.41300000000007,2.772120000000001,2,7
22,CHEMBL325333,Nc1nc(N)c2c3c(sc2n1)CCCCC3,intermediate,5.853871964321762,234.32799999999992,2.1246,2,5
23,CHEMBL325333,Nc1nc(N)c2c3c(sc2n1)CCCCC3,active,6.0655015487564325,234.32799999999992,2.1246,2,5
24,CHEMBL7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,active,7.42021640338319,325.37200000000007,2.10562,2,7
25,CHEMBL7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1,active,7.958607314841775,325.37200000000007,2.10562,2,7
26,CHEMBL104379,COc1ccc(OC)c(CCCc2csc3nc(N)nc(N)c23)c1,inactive,4.259637310505756,344.44000000000005,3.0481999999999996,2,7
27,CHEMBL104379,COc1ccc(OC)c(CCCc2csc3nc(N)nc(N)c23)c1,inactive,4.619788758288394,344.44000000000005,3.0481999999999996,2,7
28,CHEMBL323960,COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,intermediate,5.318758762624412,316.3860000000001,2.84832,2,7
29,CHEMBL323960,COc1ccc(OC)c(-c2sc3nc(N)nc(N)c3c2C)c1,active,6.886056647693163,316.3860000000001,2.84832,2,7
30,CHEMBL322585,COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1,intermediate,5.920818753952375,344.44000000000005,2.966520000000001,2,7
31,CHEMBL322585,COc1ccc(OC)c(CCc2sc3nc(N)nc(N)c3c2C)c1,intermediate,5.481486060122113,344.44000000000005,2.966520000000001,2,7
32,CHEMBL322315,COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,intermediate,5.096910013008056,360.43900000000014,2.7807200000000005,2,8
33,CHEMBL322315,COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,6.200659450546418,360.43900000000014,2.7807200000000005,2,8
34,CHEMBL107079,Cc1sc2nc(N)nc(N)c2c1-c1ccc(Cl)cc1,inactive,4.0,290.779,3.4845200000000007,2,5
35,CHEMBL107079,Cc1sc2nc(N)nc(N)c2c1-c1ccc(Cl)cc1,inactive,4.154901959985743,290.779,3.4845200000000007,2,5
36,CHEMBL322861,COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,intermediate,5.096910013008056,374.4660000000002,2.9751200000000013,2,8
37,CHEMBL322861,COc1cc(CCc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,inactive,4.7447274948966935,374.4660000000002,2.9751200000000013,2,8
38,CHEMBL104770,Nc1nc(N)c2c3c(sc2n1)CCCCCCCCCC3,inactive,4.301029995663981,304.4630000000001,4.0751000000000035,2,5
39,CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,7.376750709602099,369.4250000000001,2.740520000000001,3,8
40,CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,8.0,369.4250000000001,2.740520000000001,3,8
41,CHEMBL140245,CCc1cccc2nc(N)nc(N)c12,inactive,1.0,188.23399999999995,1.3565999999999998,2,4
42,CHEMBL344047,CCSc1cccc2nc(N)nc(N)c12,inactive,1.0,220.30099999999996,1.9061999999999997,2,5
43,CHEMBL266320,Nc1nc(N)c2c(Cl)cccc2n1,inactive,1.0,194.62500000000003,1.4476,2,4
44,CHEMBL136771,Nc1nc(N)c2c(I)cccc2n1,inactive,1.0,286.076,1.3988,2,4
45,CHEMBL342595,Nc1nc(N)c2c(OCc3ccccc3)cccc2n1,inactive,1.0,266.30400000000003,2.3732000000000006,2,5
46,CHEMBL139392,Nc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,inactive,2.0,300.343,1.6270000000000004,2,6
47,CHEMBL100239,Nc1nc(N)c2c(Sc3ccccc3)cccc2n1,inactive,1.0,268.345,2.945400000000001,2,5
48,CHEMBL139209,Nc1nc(N)c2c([N+](=O)[O-])cccc2n1,inactive,2.0,205.17700000000002,0.7024000000000004,2,6
49,CHEMBL139363,CSc1cccc2nc(N)nc(N)c12,inactive,1.0,206.27399999999997,1.5160999999999998,2,5
50,CHEMBL344910,Nc1nc(N)c2c(Br)cccc2n1,inactive,1.0,239.076,1.5567,2,4
51,CHEMBL268354,Nc1nc(N)c2ccccc2n1,inactive,1.0,160.17999999999998,0.7942,2,4
52,CHEMBL336468,CN(C)c1cccc2nc(N)nc(N)c12,inactive,1.0,203.24899999999997,0.8601999999999999,2,5
53,CHEMBL344386,CC(C)Oc1cccc2nc(N)nc(N)c12,inactive,1.0,218.25999999999996,1.5814,2,5
54,CHEMBL343382,CCOc1cccc2nc(N)nc(N)c12,inactive,1.0,204.23299999999998,1.1928999999999998,2,5
55,CHEMBL56170,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c([N+](=O)[O-])c1,active,6.045757490560675,378.4360000000001,3.4150000000000027,2,7
56,CHEMBL436600,Nc1nc(N)c2c(N3CCCCC3)cccc2n1,inactive,1.0,243.31399999999996,1.7845000000000002,2,5
57,CHEMBL336047,CCCSc1cccc2nc(N)nc(N)c12,inactive,1.0,234.32799999999995,2.2962999999999996,2,5
58,CHEMBL337786,NC(=O)c1cccc2nc(N)nc(N)c12,inactive,1.0,203.20499999999996,-0.1069000000000001,3,5
59,CHEMBL138244,CS(=O)(=O)c1cccc2nc(N)nc(N)c12,inactive,1.0,238.272,0.1977,2,6
60,CHEMBL343543,COc1cccc2nc(N)nc(N)c12,inactive,1.3000000000236323,190.20599999999996,0.8027999999999997,2,5
61,CHEMBL139466,COC(=O)c1cccc2nc(N)nc(N)c12,inactive,1.6999999999932263,218.21599999999995,0.5807999999999998,2,6
62,CHEMBL139184,CCCOc1cccc2nc(N)nc(N)c12,inactive,1.0,218.25999999999993,1.583,2,5
63,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,inactive,2.0,290.32300000000004,1.2575999999999998,2,7
64,CHEMBL138672,CCCNC(=O)c1cccc2nc(N)nc(N)c12,inactive,1.0,245.28599999999997,0.9339999999999999,3,5
65,CHEMBL139487,Nc1nc(N)c2c(N)cccc2n1,inactive,1.0,175.19500000000002,0.3763999999999998,3,5
66,CHEMBL7077,Cc1cccc2nc(N)nc(N)c12,inactive,1.0,174.207,1.10262,2,4
67,CHEMBL341703,Nc1nc(N)c2c(CCc3ccccc3)cccc2n1,inactive,1.0,264.33200000000005,2.5794000000000006,2,4
68,CHEMBL343286,Nc1nc(N)c2c(Oc3ccccc3)cccc2n1,inactive,1.0,252.27700000000004,2.586500000000001,2,5
69,CHEMBL137917,Nc1nc(N)c2c(N3CCOCC3)cccc2n1,inactive,1.0,245.28599999999997,0.6307999999999996,2,6
70,CHEMBL342269,Nc1nc(N)c2c(F)cccc2n1,inactive,1.0,178.17000000000002,0.9333000000000002,2,4
71,CHEMBL139426,CCCCCCOc1cccc2nc(N)nc(N)c12,inactive,1.0,260.341,2.7533,2,5
72,CHEMBL139185,Nc1nc(N)c2c(O)cccc2n1,inactive,1.0,176.179,0.49980000000000013,3,5
73,CHEMBL341590,CCCCOc1cccc2nc(N)nc(N)c12,inactive,1.0,232.28699999999995,1.9730999999999996,2,5
74,CHEMBL303075,COc1cc(Cc2cnc(N)nc2N)cc(CC(C)O)c1O,active,8.075720713938118,304.35,0.8692999999999997,4,7
75,CHEMBL57878,C=CCOc1ccc(Cc2cnc(N)nc2N)cc1,active,6.221848749616356,256.30899999999997,1.7966,2,5
76,CHEMBL412892,C=CCOc1ccc(Cc2cnc(N)nc2N)cc1OC,active,7.267606240177032,286.33500000000004,1.8052,2,6
77,CHEMBL23338,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.494850021680094,300.362,2.2821,2,6
78,CHEMBL59952,C=CCc1cc(Cc2cnc(N)nc2N)ccc1O,active,6.823908740944319,256.30899999999997,1.6658999999999997,3,5
79,CHEMBL279455,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,active,7.920818753952375,300.406,2.755300000000001,2,5
80,CHEMBL278345,CCCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.431798275933005,302.37800000000004,2.2015000000000002,2,6
81,CHEMBL58908,CCOc1cc(Cc2cnc(N)nc2N)cc2c1OCO2,active,7.3872161432802645,288.307,1.3592,2,7
82,CHEMBL23746,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,active,8.154901959985743,300.406,2.842400000000002,3,5
83,CHEMBL301236,C=CCc1cc(Cc2cnc(N)nc2N)cc(CC=C)c1OC,active,8.161150909262744,310.40100000000007,2.697400000000001,2,5
84,CHEMBL58550,C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,active,7.823908740944319,312.41700000000003,2.921400000000001,2,5
85,CHEMBL291540,Cc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,active,7.259637310505756,284.363,2.2537200000000004,2,5
86,CHEMBL26337,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,active,7.356547323513812,314.43300000000005,3.145400000000002,2,5
87,CHEMBL24503,C=CCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,active,7.619788758288394,298.39,2.6184000000000016,3,5
88,CHEMBL59416,C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,active,8.920818753952375,286.335,1.6744999999999997,3,6
89,CHEMBL60821,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,active,7.443697499232712,312.41700000000003,3.2260000000000018,2,5
90,CHEMBL60069,CCCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.346787486224656,318.37700000000007,2.0378,2,7
91,CHEMBL61356,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,active,7.6777807052660805,298.39000000000004,2.5077000000000007,2,5
92,CHEMBL23609,CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.397940008672037,304.35,1.6477000000000002,2,7
93,CHEMBL59470,C=CCc1cc(Cc2cnc(N)nc2N)cc(CC=C)c1O,active,7.619788758288394,296.374,2.3944000000000005,3,5
94,CHEMBL61357,C=CCOc1ccc(Cc2cnc(N)nc2N)cc1CC=C,active,7.136677139879544,296.3740000000001,2.525100000000001,2,5
95,CHEMBL301629,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)(C)C2,active,6.552841968657781,312.4170000000001,2.897800000000002,2,5
96,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.301029995663981,290.32300000000004,1.2575999999999998,2,7
97,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.221848749616356,290.32300000000004,1.2575999999999998,2,7
98,CHEMBL59369,COc1cc(Cc2cnc(N)nc2N)ccc1O,active,7.180456064458132,246.27,0.9459999999999997,3,6
99,CHEMBL282022,C=CCc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.0,300.362,1.9774999999999998,2,6
100,CHEMBL61857,CCCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2C,active,7.886056647693163,312.41700000000003,3.0687000000000015,2,5
101,CHEMBL59946,C=CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.09151498112135,316.3610000000001,1.8138,2,7
102,CHEMBL301030,C/C=C/c1cc(Cc2cnc(N)nc2N)cc(/C=C/C)c1OC,active,8.301029995663981,310.40100000000007,3.3066000000000013,2,5
103,CHEMBL58481,CCc1cc(Cc2cnc(N)nc2N)cc2c1OC(C)C2,active,7.721246399047171,284.36300000000006,2.1176,2,5
104,CHEMBL126239,COc1cc(CC2=CC(Cc3cc(OC)c(O)c(OC)c3)C(=O)N=C2N)cc(OC)c1O,inactive,1.8860566476931633,442.4680000000002,2.3574000000000006,3,8
105,CHEMBL116828,Cc1cc(Cc2cnc(N)nc2N)cc(Cl)c1N,active,6.886056647693163,263.73199999999997,1.7758199999999997,3,5
106,CHEMBL119891,COc1c(C)c(C)c(Cc2cnc(N)nc2N)c(C)c1C,active,6.508638306165727,286.379,2.4740800000000007,2,5
107,CHEMBL277176,CC(C)(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O,active,6.769551078621726,328.4600000000001,3.532400000000002,3,5
108,CHEMBL24430,CCc1cc(Cc2cnc(N)nc2N)cc(C)c1O,active,7.721246399047171,258.325,1.80822,3,5
109,CHEMBL120920,Cc1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1N,active,7.045757490560675,285.395,2.41992,3,5
110,CHEMBL23250,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,active,7.853871964321762,286.379,2.3652000000000006,2,5
111,CHEMBL127987,CCc1cc(Cc2cc(Cc3cc(CC)c(O)c(CC)c3)c(N)nc2N)cc(CC)c1O,inactive,3.0,433.5960000000002,5.0884000000000045,4,5
112,CHEMBL127987,CCc1cc(Cc2cc(Cc3cc(CC)c(O)c(CC)c3)c(N)nc2N)cc(CC)c1O,inactive,2.769551078621726,433.5960000000002,5.0884000000000045,4,5
113,CHEMBL23746,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1O,active,8.154901959985743,300.406,2.842400000000002,3,5
114,CHEMBL129087,COc1cc(Cc2cnc(N)cc2N)cc(OC)c1O,inactive,4.431798275933005,275.308,1.5595999999999999,3,6
115,CHEMBL127797,CCc1cc(Cc2ccc(N)nc2N)cc(CC)c1O,inactive,1.9208187539523751,271.3639999999999,2.6672000000000007,3,4
116,CHEMBL126705,COc1cc(Cc2cc(Cc3cc(OC)c(O)c(OC)c3)c(N)nc2N)cc(OC)c1O,inactive,1.3979400086720375,441.4840000000002,2.8732,4,9
117,CHEMBL120807,Nc1ncc(Cc2cc(Cl)c(N)c(Cl)c2)c(N)n1,active,6.958607314841775,284.15,2.1208,3,5
118,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,8.154901959985743,290.32300000000004,1.2575999999999998,2,7
119,CHEMBL25817,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,active,7.795880017344075,272.352,2.0622000000000003,3,5
120,CHEMBL23384,Cc1cc(Cc2cnc(N)nc2N)cc(C(C)(C)C)c1O,active,6.958607314841775,286.37899999999996,2.543320000000001,3,5
121,CHEMBL26337,CCCc1cc(Cc2cnc(N)nc2N)cc(CCC)c1OC,active,7.356547323513812,314.43300000000005,3.145400000000002,2,5
122,CHEMBL287553,COc1c(C)cc(Cc2cnc(N)nc2N)cc1C,active,6.823908740944319,258.325,1.85724,2,5
123,CHEMBL126299,COc1cc(CC2C=CC(N)=NC2=O)cc(OC)c1O,inactive,2.987162775294828,276.292,1.0216999999999998,2,5
124,CHEMBL332481,CCOc1c(CC)cc(Cc2cnc(N)nc2N)cc1CC,active,7.698970004336019,300.40600000000006,2.755300000000001,2,5
125,CHEMBL280374,COc1c(C(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)C,active,6.795880017344075,314.43300000000005,3.4872000000000014,2,5
126,CHEMBL24155,COc1c(C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,active,6.698970004336019,300.40600000000006,2.8463200000000013,2,5
127,CHEMBL432987,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OCCO,active,7.795880017344075,316.4050000000001,1.7277,3,6
128,CHEMBL279455,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OC,active,7.920818753952375,300.406,2.755300000000001,2,5
129,CHEMBL332518,CCOc1c(C)c(C)c(Cc2cnc(N)nc2N)c(C)c1C,active,6.42021640338319,300.40600000000006,2.864180000000001,2,5
130,CHEMBL116183,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1OCC,active,8.522878745280337,332.4040000000001,2.4279,2,7
131,CHEMBL118367,CCCCC(CC)COc1c(CC)cc(Cc2cnc(N)nc2N)cc1CC,active,6.823908740944319,384.56800000000015,4.951800000000003,2,5
132,CHEMBL23447,CCc1cc(Cc2cnc(N)nc2N)cc(C)c1OC,active,7.275724130399211,272.35200000000003,2.11122,2,5
133,CHEMBL118597,Cc1cc(Cc2cnc(N)nc2N)cc(C)c1N,active,6.7447274948966935,243.31399999999996,1.43084,3,5
134,CHEMBL418865,CCc1cc(Cc2cnc(N)nc2N)cc(C(C)CC)c1N,active,7.6777807052660805,299.4220000000001,2.889900000000001,3,5
135,CHEMBL417833,Cc1cc(Cc2cnc(N)nc2N)cc(C)c1O,active,7.154901959985743,244.29799999999997,1.5542399999999998,3,5
136,CHEMBL25888,CCCc1cc(Cc2cnc(N)nc2N)cc(CC)c1O,active,8.221848749616356,286.37899999999996,2.4523000000000006,3,5
137,CHEMBL122468,COc1cc(Cc2cnc(N)nc2N)ccc1N,active,6.853871964321762,245.286,0.8225999999999998,3,6
138,CHEMBL118480,Nc1ncc(Cc2cc(I)c(O)c(I)c2)c(N)n1,active,8.0,468.03600000000006,2.1466,3,5
139,CHEMBL128600,COc1cc(Cc2ccc(N)nc2N)cc(OC)c1O,inactive,2.0,275.308,1.5595999999999997,3,6
140,CHEMBL334021,Nc1ncc(Cc2cc(I)c(OCCCOc3ccccc3)c(I)c2)c(N)n1,active,7.5376020021010435,602.214,4.288900000000003,2,6
141,CHEMBL126556,CC(C)c1cc(Cc2cnc(N)c(Br)c2N)cc(C(C)C)c1O,inactive,2.4814860601221125,378.3140000000001,4.551700000000003,3,4
142,CHEMBL122351,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N,active,8.0,275.312,0.8311999999999997,3,7
143,CHEMBL120366,COc1c(I)cc(Cc2cnc(N)nc2N)cc1I,active,8.0,482.0630000000001,2.4495999999999993,2,5
144,CHEMBL120368,CCCCCCCCCCCCOc1c(CC)cc(Cc2cnc(N)nc2N)cc1CC,intermediate,5.756961951313706,440.6760000000002,6.656300000000006,2,5
145,CHEMBL340213,COc1cc(Cc2cnc(N)c(Br)c2N)cc(OC)c1O,inactive,1.3767507096020994,354.2040000000001,2.3221000000000003,3,6
146,CHEMBL119378,CCc1cc(Cc2cnc(N)nc2N)cc(C)c1N,active,7.318758762624412,257.341,1.6848200000000002,3,5
147,CHEMBL116993,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OCCOCc1ccccc1,active,7.823908740944319,406.5300000000002,3.952200000000003,2,6
148,CHEMBL440946,CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1O,active,7.494850021680094,300.406,3.184200000000001,3,5
149,CHEMBL333696,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1N,active,8.494850021680094,271.368,1.9388,3,5
150,CHEMBL126436,CC(C)c1cc(Cc2cnc(N)cc2N)cc(C(C)C)c1O,inactive,3.9430951486635273,299.418,3.7892000000000015,3,4
151,CHEMBL1181,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,active,7.958607314841775,276.296,0.9545999999999997,3,7
152,CHEMBL129710,COc1cc(Cc2cnc(N)c(F)c2N)cc(OC)c1O,inactive,3.2924298239020637,293.298,1.6986999999999999,3,6
153,CHEMBL19633,COc1ccc(Cc2cnc(N)nc2N)cc1OC,active,7.2076083105017466,260.29699999999997,1.2489999999999999,2,6
154,CHEMBL440334,CCCCOc1c(CCC)cc(Cc2cnc(N)nc2N)cc1CCC,active,7.769551078621726,356.5140000000002,4.315700000000002,2,5
155,CHEMBL59369,COc1cc(Cc2cnc(N)nc2N)ccc1O,active,7.180456064458132,246.27,0.9459999999999997,3,6
156,CHEMBL118877,CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1OCCCOc1ccccc1,active,7.494850021680094,406.5300000000002,4.204500000000003,2,6
157,CHEMBL116650,CC(C)c1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1N,active,7.769551078621726,299.422,3.0608000000000004,3,5
158,CHEMBL333424,Nc1ncc(Cc2cc(Br)c(N)c(Br)c2)c(N)n1,active,7.552841968657781,373.052,2.339,3,5
159,CHEMBL339571,COc1cc(Cc2c(N)ccnc2N)cc(OC)c1O,inactive,1.3979400086720375,275.30800000000005,1.5595999999999999,3,6
160,CHEMBL24374,COc1c(C(C)(C)C)cc(Cc2cnc(N)nc2N)cc1C(C)(C)C,active,6.356547323513812,342.4870000000001,3.8354000000000017,2,5
161,CHEMBL118237,Cc1cc(Cc2cnc(N)nc2N)cc(C(C)C)c1N,active,6.1938200260161125,271.368,2.24582,3,5
162,CHEMBL146925,COc1ccc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc1,intermediate,5.096910013008056,336.3990000000001,1.7560999999999993,2,7
163,CHEMBL119,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,active,8.154901959985743,369.4250000000001,2.740520000000001,3,8
164,CHEMBL439816,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)c(Cl)c1)C3,intermediate,5.522878745280337,375.26300000000003,3.0543000000000013,2,6
165,CHEMBL421959,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccccc1)C3,inactive,5.0,306.373,1.7474999999999996,2,6
166,CHEMBL148599,Nc1nc(N)c2cc3c(nc2n1)CCN(C(=O)OCc1ccccc1)C3,intermediate,5.522878745280337,350.38200000000006,1.8840999999999997,2,7
167,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,active,8.221848749616356,454.44700000000023,0.2684000000000012,5,10
168,CHEMBL422316,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)C3,active,6.045757490560675,479.49700000000024,0.7952999999999998,5,9
169,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,7.698970004336019,290.32300000000004,1.2575999999999998,2,7
170,CHEMBL357973,COc1cc(CN2CCc3nc4nc(N)nc(N)c4cc3C2)cc(OC)c1,intermediate,5.522878745280337,366.4250000000002,1.7646999999999995,2,8
171,CHEMBL149027,Nc1nc(N)c2cc3c(nc2n1)CCN(Cc1ccc(Cl)cc1Cl)C3,intermediate,5.522878745280337,375.26300000000003,3.0543000000000013,2,6
172,CHEMBL22,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,active,7.823908740944319,290.32300000000004,1.2575999999999998,2,7
173,CHEMBL154935,CCc1[nH]c(N)nc2nc(C)c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,inactive,4.657577319177793,453.4990000000002,2.195520000000001,5,6
174,CHEMBL34259,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,active,8.154901959985743,454.44700000000023,0.2684000000000012,5,10
175,CHEMBL439973,Cc1nc(N)nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c12,intermediate,5.7447274948966935,425.4450000000002,1.6815199999999997,5,6
176,CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,inactive,3.638272163982407,427.41700000000014,0.6664000000000003,6,6
177,CHEMBL157434,CCc1[nH]c(N)nc2ncc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c1-2,active,6.036212172654444,439.4720000000002,1.8871,5,6
178,CHEMBL147870,Nc1nc(N)c2cc(CNc3ccc(Cl)c(Cl)c3)cnc2n1,active,6.6020599913279625,335.19800000000004,3.108100000000001,3,6
179,CHEMBL147870,Nc1nc(N)c2cc(CNc3ccc(Cl)c(Cl)c3)cnc2n1,active,6.638272163982407,335.19800000000004,3.108100000000001,3,6
180,CHEMBL32113,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,active,7.075720713938118,340.38700000000006,1.8427999999999998,2,8
181,CHEMBL32113,COc1ccc(OC)c(CN(C)c2cnc3nc(N)nc(N)c3c2)c1,active,8.200659450546418,340.38700000000006,1.8427999999999998,2,8
182,CHEMBL22924,Nc1nc(N)c2cc(CNc3cccc4ccccc34)cnc2n1,active,7.154901959985743,316.36800000000005,2.9545000000000012,3,6
